r4.sn-n3cgv5qc5oq-nf06.googlevideo.com,211.117.24.143
r5.sn-n3cgv5qc5oq-nf06.googlevideo.com,211.117.24.144
r1.sn-3u-nf06.googlevideo.com,59.12.162.140
r2.sn-3u-nf06.googlevideo.com,59.12.162.141
r3.sn-3u-nf06.googlevideo.com,59.12.162.142
r4.sn-3u-nf06.googlevideo.com,59.12.162.143
r5.sn-3u-nf06.googlevideo.com,59.12.162.144
r6.sn-3u-nf06.googlevideo.com,59.12.162.145
r7.sn-3u-nf06.googlevideo.com,59.12.162.146
r8.sn-3u-nf06.googlevideo.com,59.12.162.147
r1.sn-h50gpup0nuxaxjvh-hg06.googlevideo.com,197.226.227.12
r2.sn-h50gpup0nuxaxjvh-hg06.googlevideo.com,197.226.227.13
r3.sn-h50gpup0nuxaxjvh-hg06.googlevideo.com,197.226.227.14
r4.sn-h50gpup0nuxaxjvh-hg06.googlevideo.com,197.226.227.15
r1.sn-gwpa-jj06.googlevideo.com,49.44.211.76
r2.sn-gwpa-jj06.googlevideo.com,49.44.211.77
r3.sn-gwpa-jj06.googlevideo.com,49.44.211.78
r4.sn-gwpa-jj06.googlevideo.com,49.44.211.79
r5.sn-gwpa-jj06.googlevideo.com,49.44.211.80
r6.sn-gwpa-jj06.googlevideo.com,49.44.211.81
r7.sn-gwpa-jj06.googlevideo.com,49.44.211.82
r8.sn-gwpa-jj06.googlevideo.com,49.44.211.83
r2.sn-ci5gup-jj06.googlevideo.com,182.79.130.77
r3.sn-ci5gup-jj06.googlevideo.com,182.79.130.78
r6.sn-ci5gup-jj06.googlevideo.com,182.79.130.81
r1.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.44
r2.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.45
r3.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.46
r4.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.47
r5.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.48
r6.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.49
r7.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.50
r8.sn-8pxuuxa-2m06.googlevideo.com,171.255.204.51
r1.sn-524pcxgpo-8u16.googlevideo.com,103.211.108.204
r2.sn-524pcxgpo-8u16.googlevideo.com,103.211.108.205
r6.sn-524pcxgpo-8u16.googlevideo.com,103.211.108.209
r7.sn-524pcxgpo-8u16.googlevideo.com,103.211.108.210
r2.sn-u2oxu-2v16.googlevideo.com,46.134.212.77
r3.sn-q5u5bgv02-3c26.googlevideo.com,193.109.164.142
r1.sn-8vap5-3c26.googlevideo.com,77.120.15.44
r2.sn-8vap5-3c26.googlevideo.com,77.120.15.45
r3.sn-8vap5-3c26.googlevideo.com,77.120.15.46
r4.sn-8vap5-3c26.googlevideo.com,77.120.15.47
r5.sn-8vap5-3c26.googlevideo.com,77.120.15.48
r6.sn-8vap5-3c26.googlevideo.com,77.120.15.49
r7.sn-8vap5-3c26.googlevideo.com,77.120.15.50
r8.sn-8vap5-3c26.googlevideo.com,77.120.15.51
r1.sn-3u-bh26.googlevideo.com,59.18.44.12
r2.sn-3u-bh26.googlevideo.com,59.18.44.13
r3.sn-3u-bh26.googlevideo.com,59.18.44.14
r4.sn-3u-bh26.googlevideo.com,59.18.44.15
r5.sn-3u-bh26.googlevideo.com,59.18.44.16
r6.sn-3u-bh26.googlevideo.com,59.18.44.17
r7.sn-3u-bh26.googlevideo.com,59.18.44.18
r8.sn-3u-bh26.googlevideo.com,59.18.44.19
r1.sn-gwpa-gq26.googlevideo.com,49.44.143.108
r7.sn-gwpa-gq26.googlevideo.com,49.44.143.114
r8.sn-gwpa-gq26.googlevideo.com,49.44.143.115
r1.sn-qu5j-c336.googlevideo.com,111.84.224.12
r3.sn-qu5j-c336.googlevideo.com,111.84.224.14
r4.sn-qu5j-c336.googlevideo.com,111.84.224.15
r1.sn-5fo-c336.googlevideo.com,49.231.55.12
r2.sn-5fo-c336.googlevideo.com,49.231.55.13
r3.sn-5fo-c336.googlevideo.com,49.231.55.14
r4.sn-5fo-c336.googlevideo.com,49.231.55.15
r5.sn-5fo-c336.googlevideo.com,49.231.55.16
r6.sn-5fo-c336.googlevideo.com,49.231.55.17
r7.sn-5fo-c336.googlevideo.com,49.231.55.18
r8.sn-5fo-c336.googlevideo.com,49.231.55.19
r1.sn-0opoxuui5pa5oq-c336.googlevideo.com,202.28.87.12
r2.sn-0opoxuui5pa5oq-c336.googlevideo.com,202.28.87.13
r3.sn-0opoxuui5pa5oq-c336.googlevideo.com,202.28.87.14
r4.sn-0opoxuui5pa5oq-c336.googlevideo.com,202.28.87.15
r1.sn-uvu-c336.googlevideo.com,203.113.51.76
r2.sn-uvu-c336.googlevideo.com,203.113.51.77
r3.sn-uvu-c336.googlevideo.com,203.113.51.78
r4.sn-uvu-c336.googlevideo.com,203.113.51.79
r5.sn-uvu-c336.googlevideo.com,203.113.51.80
r6.sn-uvu-c336.googlevideo.com,203.113.51.81
r7.sn-uvu-c336.googlevideo.com,203.113.51.82
r8.sn-uvu-c336.googlevideo.com,203.113.51.83
r1.sn-5np5po4v-c336.googlevideo.com,61.91.8.140
r2.sn-5np5po4v-c336.googlevideo.com,61.91.8.141
r3.sn-5np5po4v-c336.googlevideo.com,61.91.8.142
r4.sn-5np5po4v-c336.googlevideo.com,61.91.8.143
r5.sn-5np5po4v-c336.googlevideo.com,61.91.8.144
r6.sn-5np5po4v-c336.googlevideo.com,61.91.8.145
r7.sn-5np5po4v-c336.googlevideo.com,61.91.8.146
r8.sn-5np5po4v-c336.googlevideo.com,61.91.8.147
r1.sn-w5nuxa-o536.googlevideo.com,110.164.8.76
r2.sn-w5nuxa-o536.googlevideo.com,110.164.8.77
r3.sn-w5nuxa-o536.googlevideo.com,110.164.8.78
r4.sn-w5nuxa-o536.googlevideo.com,110.164.8.79
r5.sn-w5nuxa-o536.googlevideo.com,110.164.8.80
r6.sn-w5nuxa-o536.googlevideo.com,110.164.8.81
r7.sn-w5nuxa-o536.googlevideo.com,110.164.8.82
r8.sn-w5nuxa-o536.googlevideo.com,110.164.8.83
r1.sn-4pgnuhxqp5-jb36.googlevideo.com,111.94.248.204
r2.sn-4pgnuhxqp5-jb36.googlevideo.com,111.94.248.205
r3.sn-4pgnuhxqp5-jb36.googlevideo.com,111.94.248.206
r1.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.12
r2.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.13
r3.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.14
r4.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.15
r5.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.16
r6.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.17
r7.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.18
r8.sn-uxa3vhnxa-jb36.googlevideo.com,114.120.225.19
r1.sn-2uuxa3vh-jb36.googlevideo.com,118.98.30.76
r2.sn-2uuxa3vh-jb36.googlevideo.com,118.98.30.77
r3.sn-2uuxa3vh-jb36.googlevideo.com,118.98.30.78
